source,table,page,description,series_id,period,value
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1874,8.126
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1875,31.844
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1875,24.039
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1875,7.805
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1876,32.799
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1876,24.14
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1876,8.658999999999999
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1877,32.037
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1877,23.461
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1877,8.576
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1878,31.332
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1878,23.298
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1878,8.033999999999999
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1879,30.549
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1879,22.563
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1879,7.986000000000001
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1880,29.649
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1880,21.919
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1880,7.73
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1881,29.849
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1881,22.429
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1881,7.42
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1882,28.878
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1882,21.949
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1882,6.928999999999999
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1883,28.52
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1883,20.434
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1883,8.086
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1884,28.272
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1884,20.207
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1884,8.065
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1885,27.744
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1885,21.252
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1885,6.492000000000001
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1886,27.782
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1886,20.661
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1886,7.121
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1887,27.858
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1887,20.199
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1887,7.659
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1888,27.69
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1888,19.882
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1888,7.808
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1889,27.614
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1889,20.313
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1889,7.301
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1890,26.621
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1890,20.947
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1890,5.674
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1891,28.194000000000003
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1891,20.635
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1891,7.559
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1892,27.687
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1892,19.045
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1892,8.642000000000001
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1893,27.931
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1893,20.089
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1893,7.842
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1894,27.348000000000003
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1894,20.114
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1894,7.234
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1895,27.288
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1895,19.187
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1895,8.101
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1896,28.063
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1896,17.802
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1896,10.261
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1897,28.253
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1897,17.689
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1897,10.564
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1898,28.458
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1898,18.265
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1898,10.193
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1899,28.955
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1899,17.651
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1899,11.304
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1900,28.581
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1900,19.275
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1900,9.306
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1901,29.045
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1901,17.965999999999998
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1901,11.079
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1902,28.509
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1902,17.051
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Net Fertility Rate per 1000,DT31BS03,1902,11.458
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Birth Rate per 1000,DT31BS01,1903,27.37
"Paul H. Douglas, The Theory of Wages","Table XXXI Birth, Death And Net Fertility Rates For Switzerland, 1871-1931, Source: Statistisches Jahrbuch der Schweiz.",546,Death Rate per 1000,DT31BS02,1903,17.394000000000002
